,,,,,,,,
,永江衣玖,,,,空気を読む程度の能力。,,,
199,ひななゐてんし,,字,人,東方緋想天に登場するキャラクター。,4,,
,比那名居天子,,,,大地を操る程度の能力。,,,
200,くろだに(ヤマメ),,字,人,東方地霊殿に登場するキャラクター。,1,,
,黒谷(ヤマメ),,,,病気(主に感染症)を操る程度の能力。,,,
201,みずはし(パルスィ),,字,人,東方地霊殿に登場するキャラクター。,1,,
,水橋(パルスィ),,,,嫉妬心を操る程度の能力。,,,
202,ほしぐまゆうぎ,,字,人,東方地霊殿に登場するキャラクター。,1,,
,星熊勇儀,,,,怪力乱神を持つ程度の能力。,,,
203,こめいじ(さとり),,字,人,東方地霊殿に登場するキャラクター。,1,,
,古明地(さとり),,,,心を読む程度の能力。,,,
204,かえんびょうりん,,字,人,東方地霊殿に登場するキャラクター。,2,,
,火焔猫燐,,,,死体を持ち去る程度の能力。,,,
205,れいうじうつほ,,字,人,東方地霊殿に登場するキャラクター。,2,,
,霊烏路空,,,,核融合を操る程度の能力。,,,
206,ちれいでん,,字,地,『東方Project』に登場する建物。,1,,
,地霊殿,,,,,,,
207,たたらこがさ,,字,人,東方星蓮船に登場するキャラクター。,1,,
,多々良小傘,,,,人間を驚かす程度の能力。,,,
208,くもいいちりん,,字,人,東方星蓮船に登場するキャラクター。,1,,
,雲居一輪,,,,入道を使う程度の能力。,,,
209,むらさみなみつ,,字,人,東方星蓮船に登場するキャラクター。,2,,
,村紗水蜜,,,,水難事故を引き起こす程度の能力。,,,
210,とらまるしょう,,字,人,東方星蓮船に登場するキャラクター。,2,,
,寅丸星,,,,財宝が集まる程度の能力。,,,
211,ひじりびゃくれん,,字,人,東方星蓮船に登場するキャラクター。,2,,
,聖白蓮,,,,魔法を使う程度の能力。,,,
212,ほうじゅう(ぬえ),,字,人,東方星蓮船に登場するキャラクター。,2,,
,封獣(ぬえ),,,,正体を判らなくする程度の能力。,,,
213,ひそうひひそうてん(のむすめ),,字,,比那名居天子の二つ名。,2,,
,非想非非想天(の娘),,,,,,,
214,ひめかいどう(はたて),,字,人,ダブルスポイラーに登場するキャラ。,2,,
,姫海棠(はたて),,,,念写をする程度の能力。,,,
215,(はくめい「)よめいいくばく(もなし」),,字,,小野塚小町のスペルカード。,3,,
,(薄命「)余命幾許(も無し」),,,,,,,
216,(ようせい)だいせんそう,,字,,『東方Project』の作品名。,1,,
,(妖精)大戦争,,,,,,,
217,(「)ようせいじんめつこう(」),,字,,霧雨魔理沙の使用するスペルカード。,2,,
,(「)妖精尽滅光(」),,,,,,,
218,ふきほんぽう(のこごう),,字,,伊吹萃香の二つ名。,3,,
,不羈奔放(の古豪),,,,,,,
219,(とうほう)しんれいびょう,,字,,『東方Project』の作品名。,1,,
,(東方)神霊廟,,,,,,,
220,かそだにきょうこ,,字,人,東方神霊廟に登場するキャラクター。,2,,
,幽谷響子,,,,音を反射させる程度の能力。,,,
221,みやこよしか,,字,人,東方神霊廟に登場するキャラクター。,1,,
,宮古芳香,,,,何でも喰う程度の能力。,,,
222,かくせいが,,字,人,東方神霊廟に登場するキャラクター。,3,,
,霍青娥,,,,壁をすり抜けられる程度の能力。,,,
223,せいがにゃんにゃん,,字,人,東方神霊廟に登場するキャラクター。,3,,
,青娥娘々,,,,霍青娥の別名。,,,
224,やまびこ,,字,,幽谷響子の種族名。,1,,
,山彦,,,,,,,
225,きょんしー,5,字,,宮古芳香の種族名。,3,,
,僵尸,,,,,,,
226,(よくふ「)かよくれいしょうらい(」),,字,,宮古芳香の使用するスペルカード。,2,,
,(欲符「)稼欲霊招来(」),,,,,,,
227,そがのとじこ,,字,人,東方神霊廟に登場するキャラクター。,2,,
,蘇我屠自古,,,,雷を起こす程度の能力。,,,
228,もののべのふと,,字,人,東方神霊廟に登場するキャラクター。,2,,
,物部布都,,,,風水を操る程度の能力。,,,
229,(「あめの)いわふね(」),,字,,物部布都の使用するスペルカード。,4,,
,(「雨の)磐舟(」),,,,正式名は【天符「雨の磐舟」】,,,
230,(「もののべの)やそひらか(」),,字,,物部布都の使用するスペルカード。,4,,
,(「物部の)八十平瓮(」),,,,正式名は【投皿「物部の八十平瓮」】,,,
231,とよさとみみのみこ,,字,人,東方神霊廟に登場するキャラクター。,3,,
,豊聡耳神子,,,,十人の話を同時に聞くことが出来る能力。,,,
232,(ひほう「)いかるがでら(のてんきゅうぎ」),,字,,豊聡耳神子の使用するスペルカード。,4,,
,(秘宝「)斑鳩寺(の天球儀」),,,,,,,
233,(「)ぐせかんのん(のひかりごこう」),,字,,豊聡耳神子のスペルカード。,3,,
,(「)救世観音(の光後光」),,,,正式名は【光符「救世観音の光後光」】,,,
234,はたの(こころ),,字,人,東方心綺楼に登場するキャラクター。,2,,
,秦(こころ),,,,感情を操る程度の能力。,,,
235,(とうほう)しんきろう,,字,,『東方Project』の作品名。,1,,
,(東方)心綺楼,,,,,,,
236,(れいちょうるいをこえた)あじゃり,4,字,,聖白蓮の二つ名。,3,,
,(霊長類を越えた)阿闍梨,,,,,,,
237,(わかさぎ)ひめ,,字,人,東方輝針城に登場するキャラクター。,1,,
,(わかさぎ)姫,,,,水中だと力が増す程度の能力。,,,
238,せきばんき,,字,人,東方輝針城に登場するキャラクター。,1,,
,赤蛮奇,,,,頭を飛ばせる程度の能力。,,,
239,いまいずみかげろう,,字,人,東方輝針城に登場するキャラクター。,1,,
,今泉影狼,,,,満月の夜に狼に変身する程度の能力。,,,
240,つくもしまい,,字,,東方輝針城に登場するキャラクター群。,2,,
,九十九姉妹,,,,自ら音を発して演奏できる程度の能力。,,,
241,きじんせいじゃ,,字,人,東方輝針城に登場するキャラクター群。,1,,
,鬼人正邪,,,,何でもひっくり返す程度の能力。,,,
242,すくなしんみょうまる,,字,人,東方輝針城に登場するキャラクター群。,1,,
,少名針妙丸,,,,打ち出の小槌を扱う程度の能力。,,,
243,ほりかわらいこ,,字,人,東方輝針城に登場するキャラクター群。,1,,
,堀川雷鼓,,,,何でもリズムに乗らせる程度の能力。,,,
244,げんそうじょうるり,,字,,東方輝針城、4面ボス曲。,2,,
,幻想浄瑠璃,,,,九十九弁々・九十九八橋のテーマ曲。,,,
245,(きぐん「)ひゃっきかむろ(」),,字,,伊吹萃香のスペルカード。,4,,
,(鬼群「)百鬼禿童(」),,,,,,,
246,(ことふ「あめの)のりごと(」),,字,,九十九八橋のスペルカード。,3,,
,(琴符「天の)詔琴(」),,,,正式名は【琴符「天の詔琴」】,,,
247,(「うんどんこんの)とりものちょう(」),,字,,八雲紫のスペルカード。,3,,
,(「運鈍根の)捕物帖(」),,,,,,,
248,(はんそくの)のろし(をあげろ),,字,,弾幕アマノジャク、タイトル画面テーマ。,2,,
,(反則の)狼煙(を上げろ),,,,,,,
249,うさみすみれこ,,字,人,東方深秘録に登場するキャラクター。,1,,
,宇佐見菫子,,,,超能力を操る程度の能力。,,,
250,(こだいにほんの)しかいせん,,字,,物部布都の二つ名。,3,,
,(古代日本の)尸解仙,,,,,,,
251,ひふうくらぶ,,字,,『東方Project』に登場するサークル名。,2,,
,秘封倶楽部,,,,,,,
252,(「)るなてぃっくだぶる(」),9(る○○○○○○○○),字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(「)月面跳弾(」),,,,読みの直訳は【二つの狂気】,,,
253,(「)るなてぃっくえこー(」),9(る○○○○○○○○),字,,鈴仙・優曇華院・イナバのスペルカード。,4,,
,(「)地上跳弾(」),,,,読みの直訳は【狂気の反響】,,,
254,せいらん,,字,人,東方紺珠伝に登場するキャラクター。,1,,
,清蘭,,,,異次元から弾丸を飛ばす程度の能力。,,,
255,りんご,,字,人,東方紺珠伝に登場するキャラクター。,1,,
,鈴瑚,,,,団子を食べる程に強くなる程度の能力。,,,
256,きしん(サグメ),,字,人,東方紺珠伝に登場するキャラクター。,1,,
,稀神(サグメ),,,,口に出すと事態を逆転させる程度の能力。,,,
257,じゅんこ,,字,人,東方紺珠伝に登場するキャラクター。,1,,
,純狐,,,,純化する程度の能力。,,,
258,じょうが,,字,人,東方紺珠伝で言及されたキャラクター。,2,,
,嫦娥,,,,,,,
259,(とうほう)ひょういばな,,字,,『東方Project』の作品名。,2,,
,(東方)憑依華,,,,,,,
260,せいじょうき(のピエロ),,字,,東方地霊殿、5面のステージ名。,2,,
,星条旗(のピエロ),,,,,,,
261,いばらきかせん,,字,人,東方憑依華に登場するキャラクター。,2,,
,茨木華扇,,,,,,,
262,よりがみじょおん,,字,人,東方憑依華に登場するキャラクター。,1,,
,依神女苑,,,,財産を消費させる程度の能力。,,,
263,よりがみしおん,,字,人,東方憑依華に登場するキャラクター。,1,,
,依神紫苑,,,,自分も含めて不運にする程度の能力。,,,
264,さかた(ネムノ),,字,人,東方天空璋に登場するキャラクター。,1,,
,坂田(ネムノ),,,,聖域を作る程度の能力。,,,
265,こまの(あうん),,字,人,東方天空璋に登場するキャラクター。,3,,
,高麗野(あうん),,,,神仏を見つけ出す程度の能力。,,,
266,やたでらなるみ,,字,人,東方天空璋に登場するキャラクター。,1,,
,矢田寺成美,,,,魔法を使う程度の能力。,,,
267,ていれいだまい,,字,人,東方天空璋に登場するキャラクター。,2,,
,丁礼田舞,,,,後ろで踊る事で生命力を引き出す程度の能力。,,,
268,にしださとの,,字,人,東方天空璋に登場するキャラクター。,2,,
,爾子田里乃,,,,後ろで踊る事で精神力を引き出す程度の能力。,,,
269,またらおきな,,字,人,東方天空璋に登場するキャラクター。,2,,
,摩多羅隠岐奈,,,,あらゆるものの背中に扉を作る程度の能力。,,,
270,(とうほう)てんくうしょう,,字,,『東方Project』の作品名。,1,,
,(東方)天空璋,,,,,,,
271,えびすえいか,,字,人,東方鬼形獣に登場するキャラクター。,3,,
,戎瓔花,,,,上手に石を積む程度の能力。,,,
272,うしざきうるみ,,字,人,東方鬼形獣に登場するキャラクター。,2,,
,牛崎潤美,,,,身近な物の重さを変える程度の能力。,,,
273,にわたりくたか,,字,人,東方鬼形獣に登場するキャラクター。,3,,
,庭渡久侘歌,,,,喉の病気を癒す程度の能力。,,,
274,きっちょうやちえ,,字,人,東方鬼形獣に登場するキャラクター。,3,,
,吉弔八千慧,,,,逆らう気力を失わせる程度の能力。,,,
275,じょうとうぐうまゆみ,,字,人,東方鬼形獣に登場するキャラクター。,2,,
,杖刀偶磨弓,,,,忠誠心がそのまま強さになる程度の能力。,,,
276,はにやすしんけいき,,字,人,東方鬼形獣に登場するキャラクター。,3,,
,埴安神袿姫,,,,偶像を作り出す程度の能力。,,,
277,くろこまさき,,字,人,東方鬼形獣に登場するキャラクター。,3,,
,驪駒早鬼,,,,比類無き脚力を持つ程度の能力。,,,
278,けいがぐみ,,字,,畜生界における巨大畜生組織の一つ。,2,,
,勁牙組,,,,,,,
279,(「さんずの)りんでき(」),,字,,牛崎潤美のスペルカード。,3,,
,(「三途の)淪溺(」),,,,正式名は【溺符「三途の淪溺」】,,,
280,とうてつゆうま,,字,人,東方剛欲異聞に登場するキャラクター。,3,,
,饕餮尤魔,,,,何でも吸収する程度の能力。,,,
281,さよしぐれ(のみこ),,字,,博麗霊夢の二つ名。,3,,
,小夜時雨(の巫女),,,,,,,
282,ごうとくじ(ミケ),,字,人,東方虹龍洞に登場するキャラクター。,1,,
,豪徳寺(ミケ),,,,お金かお客を招き入れる程度の能力。,,,
283,やましろ(たかね),,字,人,東方虹龍洞に登場するキャラクター。,1,,
,山城(たかね),,,,森の気を操る程度の能力。,,,
284,こまくささんにょ,,字,人,東方虹龍洞に登場するキャラクター。,2,,
,駒草山如,,,,煙草の煙で精神を操作する程度の能力。,,,
285,たまつくりみすまる,,字,人,東方虹龍洞に登場するキャラクター。,3,,
,玉造魅須丸,,,,勾玉を作る程度の能力。,,,
286,くだまきつかさ,,字,人,東方虹龍洞に登場するキャラクター。,3,,
,菅牧典,,,,魂の弱い所に入り込む程度の能力。,,,
287,いいずなまるめぐむ,,字,人,東方虹龍洞に登場するキャラクター。,3,,
,飯綱丸龍,,,,星空を操る程度の能力。,,,
288,てんきゅうちまた,,字,人,東方虹龍洞に登場するキャラクター。,2,,
,天弓千亦,,,,所有権を失わせる程度の能力。,,,
289,ひめむしももよ,,字,人,東方虹龍洞に登場するキャラクター。,3,,
,姫虫百々世,,,,龍を食べる程度の能力。,,,
290,(とうほう)きけいじゅう,,字,,『東方Project』の作品名。,1,,
,(東方)鬼形獣,,,,,,,
291,そんびてん,,字,人,東方獣王園に登場するキャラクター。,1,,
,孫美天,,,,野生の猿を操る程度の能力。,,,
292,よもつひさみ,,字,人,東方獣王園に登場するキャラクター。,3,,
,豫母都日狭美,,,,絶対に逃さない程度の能力。,,,
293,てんかじん(ちやり),,字,人,東方獣王園に登場するキャラクター。,2,,
,天火人(ちやり),,,,血と火を操る程度の能力。,,,
294,みつがしらえのこ,,字,人,東方獣王園に登場するキャラクター。,2,,
,三頭慧ノ子,,,,罠を操る程度の能力。,,,
295,にっぱくざんむ,,字,人,東方獣王園に登場するキャラクター。,2,,
,日白残無,,,,虚無を操る程度の能力。,,,
296,(とうほう)じゅうおうえん,,字,,『東方Project』の作品名。,1,,
,(東方)獣王園,,,,,,,
297,(とうほう)こうりゅうどう,,字,,『東方Project』の作品名。,1,,
,(東方)虹龍洞,,,,,,,
298,(とうほう)ごうよくいぶん,,字,,『東方Project』の作品名。,1,,
,(東方)剛欲異聞,,,,,,,
299,いざなぎ(ぶっしつ),4,字,,東方虹龍洞4面ステージ名。,4,,
,伊弉諾(物質),,,,,,,
300,ちそば(えのごうふう),,字,,東方鬼形獣EX面ステージ名。,4,,
,血戯(えの業風),,,,,,,
301,ぐうぞう(にせかいをゆだねて),,字,,東方鬼形獣の6面ボス曲。,2,,
,偶像(に世界を委ねて),,,,【～Idoratrize World】と続く。,,,
302,(ふきゅうの)まんじゅしゃげ,,字,,東方鬼形獣の3面道中曲。,3,,
,(不朽の)曼珠沙華,,,,,,,
303,(ミニ)はっけろ,,字,,霧雨魔理沙が所有するアイテム。,1,,
,(ミニ)八卦炉,,,,霧雨魔理沙のオプション。,,,
304,(ＱＥＤ「４９５ねんの)はもん(」),,字,,フランドール・スカーレットのスペル。,2,,
,(ＱＥＤ「４９５年の)波紋(」),,,,,,,
305,えいやがえ(し),,字,,蓬莱山輝夜が使用するスペルカード群。,1,,
,永夜返(し),,,,,,,
306,(しんぱん「)じゅうおうさいばん(」),,字,,四季映姫・ヤマザナドゥのスペルカード。,2,,
,(審判「)十王裁判(」),,,,,,,
307,(「)しちょうふげつ(」),,字,,西行寺幽々子のスペルカード。,2,,
,(「)死蝶浮月(」),,,,,,,
308,ようまやこう,,字,,東方紅魔郷の1面ボス曲。,2,,
,妖魔夜行,,,,ルーミアのテーマ曲。,,,
309,(ヴワル)まほうとしょかん,,字,,東方紅魔郷の4面道中曲。,1,,
,(ヴワル)魔法図書館,,,,,,,
310,(ツェペシュのおさなき)まつえい,,字,,東方紅魔郷の6面道中曲。,2,,
,(ツェペシュの幼き)末裔,,,,,,,
311,ゆうれいがくだん,,字,,東方妖々夢の4面ボス曲。,1,,
,幽霊楽団,,,,プリズムリバー三姉妹のテーマ。,,,
312,ようようばっこ,,字,,東方妖々夢のExtra道中曲。,2,,
,妖々跋扈,,,,,,,
313,よすずめ(のうたごえ),,字,,東方永夜抄の2面道中曲。,2,,
,夜雀(の歌声),,,,,,,
314,ひがん(きこう),,字,,小野塚小町のテーマ曲。,1,,
,彼岸(帰航),,,,,,,
315,しがん(のつか),,字,,東方花映塚の会話場面のテーマ曲。,3,,
,此岸(の塚),,,,,,,
316,(てんぐの)てちょう,,字,,東方文花帖のタイトル曲。,2,,
,(天狗の)手帖,,,,,,,
317,はなぐもり,,字,,東方緋想天における天候の一つ。,3,,
,花曇,,,,,,,
318,おんばしら(のはかば),,字,,東方風神録の6面道中曲。正式名は、,1,,
,御柱(の墓場),,,,【御柱の墓場 ～ Grave of Being】,,,
319,ふもと(のじんじゃ),,字,,東方風神録のエンディングテーマ。,3,,
,麓(の神社),,,,,,,
320,うちょうてんぺん,,字,,比那名居天子のテーマ曲。正式名は、,2,,
,有頂天変,,,,【有頂天変 ～ Wonderful Heaven】,,,
321,(エネルギー)れいめい,,字,,東方地霊殿のスタッフロールテーマ。,3,,
,(エネルギー)黎明,,,,,,,
322,(ちいさなちいさな)けんしょう,,字,,東方星蓮船の1面ボス曲。,2,,
,(小さな小さな)賢将,,,,ナズーリンのテーマ曲。,,,
323,(とらがらの)びしゃもんてん,,字,,東方星蓮船の5面ボス曲。,2,,
,(虎柄の)毘沙門天,,,,寅丸星のテーマ曲。,,,
324,ぬえ,2,字,,封獣ぬえの種族名。,1,,
,鵺,,,,,,,
325,ぬえ,2,字,,封獣ぬえの種族名。,2,,
,夜鳥,,,,,,,
326,ぬえ,2,字,,封獣ぬえの種族名。,3,,
,鵼,,,,,,,
327,ぬえ,,字,,封獣ぬえの種族名。,4,,
,奴延鳥,,,,,,,
328,むけん(のかね),,字,,ダブルスポイラーにおける、,2,,
,無間(の鐘),,,,取材時のテーマ曲。,,,
329,ゆめどのだいしびょう,,字,,東方神霊廟の5面道中曲。,4,,
,夢殿大祀廟,,,,,,,
330,(お)はら(いぼう),,字,,博麗霊夢の所持するアイテム。,1,,
,(お)祓(い棒),,,,,,,
331,きしんじょう,,字,地,『東方Project』に登場する建物。,2,,
,輝針城,,,,,,,
332,はなざま(のバトルフィールド),,字,,茨木華扇のテーマ曲。,3,,
,華狭間(のバトルフィールド),,,,,,,
333,(「)かりやすいろ(のめいむ」),,字,,ドレミー・スイートのスペルカード。,2,,
,(「)刈安色(の迷夢」),,,,正式名は【夢符「刈安色の迷夢」】,,,
334,(えいえんの)しゅんむ,,字,,東方紺珠伝の3面ボス曲。,1,,
,(永遠の)春夢,,,,ドレミー・スイートのテーマ曲。,,,
335,まんしんそうい,,字,,東方における「ゲームオーバー」。,1,,
,満身創痍,,,,,,,
336,(きぼうのほしは)せいしょう(にのぼる),,字,,東方天空璋の1面道中曲。,3,,
,(希望の星は)青霄(に昇る),,,,,,,
337,(まほうの)かさじぞう,,字,,東方天空璋の4面ボス曲。,2,,
,(魔法の)笠地蔵,,,,矢田寺 成美のテーマ曲。,,,
338,よりまし(はゆめとうつつのあいだに),4(よ○○○),字,,八雲紫のテーマ曲。,4,,
,憑坐(は夢と現の間に),,,,,,,
339,ほあれんしゃおにゃん,10,字,,紅美鈴の二つ名。,4,,
,華人小娘,,,,,,,
340,かんなぎ、かんなき,4(○ん○○),字,,巫女の異名。神凪とも表記される。,4,,
,巫,,,,神との交信を務める人を表す。,,,
341,(あたり)はんてい,,字,,被弾と見なされる範囲。,1,,
,(当たり)判定,,,,,,,
342,あんち,,字,,安全地帯の略。,1,,
,安置,,,,動かなくても被弾しない場所。,,,
343,おおだま,,字,,東方において、最も大きい弾。,1,,
,大弾,,,,白い部分には触れても大丈夫。,,,
344,かか(えおち),,字,,ボムを持ったまま被弾すること。,1,,
,抱(え落ち),,,,,,,
345,く(らいボム),,字,,被弾後一定時間内にボムを発動すること。,1,,
,喰(らいボム),,,,ミスを帳消しにできる。,,,
346,じきねら(い),,字,,自機の方向に放たれる弾。,1,,
,自機狙(い),,,,,,,
347,たいきゅう(スペル),,字,,敵にダメージが通らず、,1,,
,耐久(スペル),,,,一定時間避けなければならないスペル。,,,
348,はっきょう,,字,,非常に過密な弾幕に変化すること。,1,,
,発狂,,,,主に体力が減った際の変化を指す。,,,
349,だんまく(はパワーだぜ),,字,,霧雨魔理沙の台詞のようなもの。,1,,
,弾幕(はパワーだぜ),,,,言ってない。,,,
350,(とうほう)すずなあん,,字,,『東方Project』の作品名。,2,,
,(東方)鈴奈庵,,,,,,,
351,ひえだのあきゅう,,字,人,東方鈴奈庵に登場するキャラクター。,2,,
,稗田阿求,,,,一度見たものを忘れない程度の能力。,,,
352,もりちかりんのすけ,,字,人,東方鈴奈庵に登場するキャラクター。,2,,
,森近霖之助,,,,道具の名前と用途がわかる程度の能力。,,,
353,(とうほう)ぐもんしき,,字,,稗田阿求主観の設定資料集。,2,,
,(東方)求聞史紀,,,,,,,
354,(とうほう)ぐもんくじゅ,,字,,『東方Project』の書籍。,3,,
,(東方)求聞口授,,,,,,,
355,れんだいのやこう,,字,,同人サークル上海アリス幻樂団による,3,,
,蓮台野夜行,,,,音楽CD作品。,,,
356,ゆめたがえ(かがくせいき),,字,,同人サークル上海アリス幻樂団による,4,,
,夢違(科学世紀),,,,音楽CD作品。,,,
357,ぼうゆう(とうかいどう),,字,,同人サークル上海アリス幻樂団による,3,,
,卯酉(東海道),,,,音楽CD作品。,,,
358,ようがくだん(のれきし),,字,,同人サークル上海アリス幻樂団による,3,,
,幺樂団(の歴史),,,,音楽CD作品。,,,
359,えんせき(はくぶつし),,字,,同人サークル上海アリス幻樂団による,3,,
,燕石(博物誌),,,,音楽CD作品。,,,
360,かんぬし,,字,,東方Project原作者の俗称。,1,,
,神主,,,,,,,
361,(ゆうげんの)かえで,,字,,東方永夜抄の楽曲の一つ。,4,,
,(幽玄の)槭樹,,,,スタッフロール曲。,,,
362,びろおど(しょうじょせん),4(○○お○),字,,稀翁玉のVIVITのテーマ。,4,,
,天鵞絨(少女戦),,,,,,,
363,さど(のふたついわ),,字,,東方新霊廟のExtraステージボス曲。,1,,
,佐渡(の二ツ岩),,,,二ツ岩マミゾウのテーマ曲。,,,
364,(ようせい)さんさん(として),,字,,スターサファイアのテーマ曲。,3,,
,(妖精)燦々(として),,,,,,,
365,おおたじゅんや,,字,人,神主であるZUNの本名。,1,,
,太田順也,,,,,,,
366,たけとりひしょう,,字,,東方永夜抄、6面Bボス曲。,1,,
,竹取飛翔,,,,蓬莱山輝夜のテーマ曲。,,,
367,はるいろこみち,,字,,博麗霊夢のテーマ曲。,4,,
,春色小径,,,,,,,
368,やくじんさま(のとおりみち),,字,,東方風神録、2面ボス曲。,1,,
,厄神様(の通り道),,,,鍵山雛のテーマ曲。,,,
369,おさなごこち(のうちょうてん),,字,,東方緋想天、ラストスペルのテーマ。,2,,
,幼心地(の有頂天),,,,,,,
370,ほっかい(のひ),,字,,東方星蓮船、6面道中曲。,3,,
,法界(の火),,,,「<法界|ほっかい>」は、東方星蓮船6面の舞台。,,,
371,(はるの)みなと(に),,字,,東方星蓮船、1面道中曲。,2,,
,(春の)湊(に),,,,,,,
372,けだま,,字,,東方Projectのステージ道中敵。,1,,
,毛玉,,,,精霊の一種。,,,
373,たいせきち(のかね),,字,,東方深秘録の汎用戦闘曲の一つ。,4,,
,対蹠地(の鐘),,,,,,,
374,(キュアリアス)しゃんはいぐーぱい,,字,,ZUN氏の作曲した楽曲の一つ。,4,,
,(キュアリアス)上海古牌,,,,「東方幻想麻雀」の楽曲。,,,
375,にいるれんかちょう,,字,,ZUN氏の作曲した楽曲の一つ。,4,,
,二色蓮花蝶,,,,,,,
376,ざやく,,字,,鈴仙・優曇華院・イナバの発射する、,1,,
,座薬,,,,銃型の弾のことを指す。,,,
377,(あめふ「のろわれた)しばくれあめ(」),,字,,坂田ネムノのスペルカード。,4,,
,(雨符「呪われた)柴榑雨(」),,,,,,,
378,かぜはふり、かぜほうり,,字,,東風谷早苗の役職名。,4,,
,風祝,,,,,,,
379,(げんだいっこの)あらひとがみ,,字,,東風谷早苗の二つ名。,2,,
,(現代っ子の)現人神,,,,,,,
380,(がふ「)すずめが(のこどう」 ),4,字,,ミスティア・ローレライのスペルカード。,4,,
,(蛾符「)天蛾(の蠱道」 ),,,,,,,
381,(かたられる)かいりょくらんしん,,字,,星熊勇儀の二つ名。,3,,
,(語られる)怪力乱神,,,,「かいりきらんしん」は誤り。,,,
382,(「あふれでる)かあい(」),,字,,純狐のスペルカード。,3,,
,(「溢れ出る)瑕穢(」),,,,,,,
383,(ちょうじん「ひしょう)えんのおづぬ(」),6(○○○○○ぬ),字,,八雲藍のスペルカード。,4,,
,(超人「飛翔)役小角(」),,,,,,,
384,ばく,,字,,ドレミー・スイートの種族名。,2,,
,獏,,,,,,,
385,やまわろ,4(や○○○),字,,山城たかねの種族名。,3,,
,山童,,,,,,,
386,あまのじゃく,,字,,鬼人正邪の種族名。,2,,
,天邪鬼,,,,,,,
387,こまいぬ,,字,,高麗野あうんの種族名。,2,,
,狛犬,,,,,,,
388,はにわ,,字,,杖刀偶磨弓の種族名。,2,,
,埴輪,,,,,,,
389,(マリス)ほう,,字,,東方永夜抄にて詠唱組が放つことのできる、,1,,
,(マリス)砲,,,,極めて強力なショットのこと。,,,
390,ぎゃーてー,5(○○ー○ー),字,,幽谷響子の登場時台詞。,3,,
,羯諦,,,,,,,
391,やまびこ,,字,,幽谷響子の種族名。,3,,
,幽谷響,,,,また、音が反響する現象の名前。,,,
392,(いつだつしゃたちの)むげこう,,字,,東方獣王園最終ボス曲。,4,,
,(逸脱者達の)無礙光,,,,日白残無のテーマ曲。,,,
393,(ひょうしょう「)ゆめまくら(にごせんぞそうだち」),,字,,古明地こいしのスペルカード。,1,,
,(表象「)夢枕(にご先祖総立ち」),,,,,,,
394,さとり,3,字,,古明地さとりの種族名。,3,,
,覚,,,,,,,
395,もりやじんじゃ,,字,地,東方風神録に登場する建物。,2,,
,守谷神社,,,,,,,
396,きゅうけつき,,字,,レミリア・スカーレット等の種族名。,1,,
,吸血鬼,,,,,,,
397,みやでぐちみずち,,字,人,東方智霊奇伝に登場するキャラクター。,4,,
,宮出口瑞霊,,,,旧地獄から逃げ出した「永久罪人」。,,,
398,おくのだみよい,,字,人,東方酔蝶華に登場するキャラクター。,1,,
,奥野田美宵,,,,夢幻酒場『鯢呑亭』の看板娘。,,,
399,もとおりこすず,,字,人,東方鈴奈庵に登場するキャラクター。,2,,
,本居小鈴,,,,,,,
400,(とうほう)ぼうげつしょう,,字,,『東方Project』の書籍作品。,2,,
,(東方)儚月抄,,,,,,,
401,ねこまた,,字,,火焔猫燐の種族名。,2,,
,猫又,,,,,,,
402,かいご(のぼう),,字,,四季映姫・ヤマザナドゥの持つ笏。,2,,
,悔悟(の棒),,,,罪の重さに従い重くなる。,,,
403,いつまで,4,字,,広有射怪鳥事に登場する怪鳥。,3,,
,以津真天,,,,魂魄妖夢のテーマ曲サブタイトルの由来。,,,
404,ときん,,字,,射命丸文が頭に乗せている帽子。,2,,
,頭襟,,,,,,,
405,しめなわ,,字,,神道の祭祀に用いられる神具。,2,,
,注連縄,,,,八坂神奈子が頭につけている。,,,
406,ますみ(のかがみ),,字,,諏訪大社の宝物。,2,,
,真澄(の鏡),,,,八坂神奈子が胸につけている。,,,
407,いちめがさ,,字,,被り笠の一種。,2,,
,市女笠,,,,洩矢諏訪子が頭につけている。,,,
408,つぼしょうぞく、つぼそうぞく,,字,,服装の一種。,2,,
,壺装束,,,,洩矢諏訪子の服装。,,,
409,せんか,,字,,神仙に霊力や不老長寿を与える実。,2,,
,仙果,,,,比那名居天子の帽子の桃。,,,
410,つちぐも,,字,,黒谷ヤマメの種族名。,2,,
,土蜘蛛,,,,巨大な人食い蜘蛛の妖怪。,,,
411,ほしぐまはい,,字,,星熊勇儀のもつ盃の名前。,3,,
,星熊盃,,,,,,,
412,ほうしゃのう(ひょうしき),,字,,霊烏路空のスペルカットイン。,2,,
,放射能(標識),,,,CAUTION!!の文字とともに表示される。,,,
413,ほうき,3(ほ○○),字,,霧雨魔理沙が飛行に用いる道具。,1,,
,箒,,,,,,,
414,つくもがみ,,字,,精霊が宿った器物の妖怪。,2,,
,付喪神,,,,多々良小傘、九十九姉妹等が該当する。,,,
415,うんざん,,字,,東方星蓮船に登場するキャラクター。,1,,
,雲山,,,,形や大きさを自在に変える事が出来る。,,,
416,たいざんめいどう(のおおにゅうどう),,字,,雲山の二つ名。,2,,
,大山鳴動(の大入道),,,,,,,
